Column1;Column2
@DoNotEverComply;1
@DocBangBangHang;1
@DocJaniceL;1
@DocMojaveDesert;1
@DoctorHenryCT;1
@DoctorKarl;1
@DodiRobin22;1
@DoesThisW0rk;9
@DogeCoinBoss1;1
@DogeJovica;1
@Doge_YOG;1
@DogecoinNorway;2
@DojaCat;25
@DojaCatStats;1
@DollNoBabyy;1
@Dom_Perrottet;1
@DonEarl18;1
@DonaldJTrumpJr;3
@DonnaLPeterson1;1
@Donotkneel;1
@Donovator1;1
@Donutmindme1;1
@DoodlesTrks;1
@DoombergT;1
@DopemineProduct;1
@DorisMele;1
@DoubleDumas;1
@DoubleNing_n;1
@DoughnutEcon;1
@DouglasLukasik;1
@Dpol_un;1
@DrAseemMalhotra;1
@DrDMemes1;1
@DrDMurray1;5
@DrDowhittle;2
@DrElizabethDC;1
@DrFMirza;1
@DrIanHall;1
@DrJeffMasters;1
@DrJoeMcCarthy;1
@DrMarkImisides;2
@DrOz;2
@DrPJSullivan;1
@DrPhilipPeng;1
@DrPimKe;1
@DrSJaishankar;1
@DrSimEvans;2
@DrSukantaBJP;1
@DrTedros;1
@Dr_BaldEagle;1
@Dr_Keefer;3
@DravenNoctis;1
@Dream;1
@Dream__Fanart;1
@DriftCons;1
@Dsp3ncr;2
@DuckworthVSTers;1
@Dunguss_;3
@DurrantMark;1
@Dushan41;1
@DwayneRay9;1
@DylanLeClair_;1
@Dynamic1SH0T;1
@ECIU_UK;1
@ECOWARRIORSS;2
@EDavidAn;5
@EFIForTheFuture;1
@EMARIANOMD;1
@EPA;3
@EPAMichaelRegan;1
@ESMAComms;1
@EUClimateAction;1
@EXPOSECORRUPT11;1
"@EarthHourQA""";1
@Earthjustice;1
@EarthshotPrize;2
@Earthworks;1
@Echi_di_ime;1
@EcoSenseNow;6
@Ecolo;1
@EdBohman;1
@EdKiely1;1
@EdPheil;1
@Eddie_Cliff;1
@EdmundKudzayi;1
@EduMinOfIndia;1
@EducatingTrump2;1
@Efi_Jonas;9
@Ek7_PrN;3
@Ekaterini02;1
@ElCryptoCommand;2
@ElElfo14;1
@ElQuesoSabio;1
@El_Fenix;1
@El_Sausage;1
@ElectricalAllen;1
@ElevatedJourne2;1
@EliErlick;1
@EliIMPACT;1
@EliotJacobson;1
@EliseStefanik;1
@Ella94814299;1
@EloiseFaichney;1
@ElthamNigel;1
@Em1945Em;2
@EmaanzT;1
@EmbassyofRussia;1
@EmekaNnah1;1
@EmilyStewartM;1
@Emma34770971;1
@EmmaStarkey11;1
@Emma_Labrador;1
@EnergyCynic;1
@EnergyDems;1
@Englishomestead;1
@EngrMadniRaza;1
@Enigma_2626;1
@EnrelChi;1
@EnserMark;1
@EnvSciTech;1
@EnvironmentRw;1
@EqualOppCynic;1
@EqualitySiren;1
@ErdmuteD;1
@ErezNeumark;1
@EricCryptoman;2
@EricGMeyer;1
@EricHolthaus;1
@EricLevitz;1
@EricPhDing;1
@EricTrump;1
@EricWil06256732;9
@ErikPar51701323;1
@ErkanMajed;1
@ErnestMoniz;1
@ErthaGame:;1
@EternalRiteWing;1
@Ethermorelore;1
@EthicalSkeptic;1
@EthonRaptor;11
@EugeniaOsborne;1
@EuloisCleckley;1
@Euphoriax22;1
@EuromaidanPress;1
@EuropeanRevolt;1
@EvanDSherwin;1
@Evanson2Evanson;1
@EveSinton;1
@EverydayBastiat;1
@Everytown;2
@EviemaRee777;1
@EvilDave_NXT;1
@EwaMazierska;1
@EwanMacKenna;1
@ExSecular;1
@Ex_MislTech;1
@ExactlyToo;1
@ExcellentHeart;1
@ExelaTech;1
@Experimenthole;1
@ExtinctionR;1
@Exxon;1
@EyesWideOpen113;2
@Ezim79;1
@F1;1
@F250Roush;2
@F2O_Official;1
@FCBAZZURRI;1
@FChecker76;1
@FD03955088;1
@FD2you;11
@FDG_trevor;1
@FDW_VB;1
@FFFIndia;1
@FFF_Berlin;1
@FFWRDM;1
@FHLBDallas;1
@FHithrow;1
@FIFAcom;1
@FINALLEVEL;5
@FINRA;1
@FLFreeZone;1
@FLGOPMajority;1
@FOXWeatherDesk;1
@FPLFalse9;1
@FT;2
@FabianPfeffer;1
@Facebook;1
@Fact;1
@FaithSnow18;1
@FalconFour;1
@FamousSheymus1;1
@FanOfZelensky;1
@FarRightGirl;1
@FarrahLea;1
@Farrukh_Shahzad;1
@FaryalTalpurPk;1
@Felix_Cat7;1
@Femi_Sorry;1
@FemmeVoilet;1
@FeralPhilospher;1
@FiacconiRichard;1
@Fiddlers__Green;2
@FillmoreWhite;10
@FinPlanKaluAja1;1
@FirearmsPB;1
@FlatwhiteTRACY;1
@Fletchtweety;1
@FlipptyJibbit;1
@FlohOfWoe;1
@FloridaCitizen;1
@Fmohnigeria;1
@FnAssoe;2
@FollowerLine;2
@Forsolace;1
@FossilFreeGM;1
@FoxBrambleFarm;1
@FoxNews;9
@FracSlap;4
@FragileLands;1
@Frail_Old_Woman;1
@Frances40996115;1
@Frances_Coppola;3
@Francis68561236;1
@FrankWaughKAKE;1
@FredTho28943397;5
@FredYosemite;1
@Fred_McFeely;1
@FreeVic_2021;1
@FridayForFuture;1
@Fridays4FutureP;1
@Fridays4future;2
@FriendsOScience;5
@FriendshipOg;1
@FrusRealist;1
@FtbartonB;1
@FuckTheDuopoly;1
@Fueldog3;1
@G7;1
@GBNEWS;3
@GBullstein;1
@GDThor1;1
@GG37374104;1
@GHCuthbertson;1
@GMOFreeUSA;1
"@GOP""";1
@GOP;2
@GOPGovs;1
@GOPLeader;1
@GRobLewis;1
@GZzyzyx;2
@GaRepublicans;1
@Gab_Lolla;1
@GabayNeev;1
@GabbGenevieve;1
@GabbbarSingh;1
@GabeBlessing;1
@Gabriel21023147;1
@GabrielDolan1;1
@GaeFaeInc;1
@GaikwadMantray;1
@GarenSwafford;1
@Garret_Beggan;1
@GarrisonAllen;1
@GaryGensler;4
@GaryWHall;1
@GatheringSanity;1
@GavinNewsom;1
@Gemmasparkle;1
@GenIsSolo;1
@Geo_Dougie;1
@GeochemOz;1
@GeoeWatchDebunk;1
@GeogChat;1
@GeogShanique;1
@GeographyTom9;1
@GeorgeLeeRTE;1
@GeorgeMonbiot;1
@GeorgeTakei;3
@GeorgieSpirit;1
@GeraldKutney;29
@GernotWagner;1
@GeromanAT;4
@GhostPanther;1
@GhostofThaddeus;1
@GiannisWrath;1
@GiggukAZ;1
@GillesnFio;1
@GillinOakhill;1
@GilmartinSean;1
@Gladfly1;3
@GlauSciathan;1
@GlenIrvine1;2
@GlennBBC;1
@GlennCarr6;3
@GlennKesslerWP;1
@GlobalCalgary;1
@GlobalNational;1
@Global_Mil_Info;1
@GoBrightline;1
@GoFelateACactus;1
